source,target,weight,correlation,col
B515,F404,0.696778407,0.696778407,1
B515,F458,0.648019155,0.648019155,1
B515,FN1,0.6179219,0.6179219,1
B517,B519,0.782048728,-0.782048728,-1
B517,B520,0.822213072,-0.822213072,-1
B517,B523,0.729113375,-0.729113375,-1
B517,B532,0.718247048,-0.718247048,-1
B517,B539,0.665988273,0.665988273,1
B517,B541,0.7914018,-0.7914018,-1
B517,B543,0.782965549,-0.782965549,-1
B517,B546,0.605056276,-0.605056276,-1
B517,B549,0.768698288,-0.768698288,-1
B517,B552,0.754524379,-0.754524379,-1
B517,B553,0.734903999,-0.734903999,-1
B517,B554,0.827017267,0.827017267,1
B517,B558,0.78226493,-0.78226493,-1
B517,B560,0.749898302,-0.749898302,-1
B517,B563,0.797903927,-0.797903927,-1
B517,B564,0.745248658,-0.745248658,-1
B517,B573,0.78651975,0.78651975,1
B517,B575,0.84345279,-0.84345279,-1
B517,B581,0.829286174,-0.829286174,-1
B517,B587,0.690435392,-0.690435392,-1
B517,B588,0.626505594,0.626505594,1
B517,B590,0.694408486,-0.694408486,-1
B517,B592,0.752141623,-0.752141623,-1
B517,B596,0.68116484,0.68116484,1
B517,B598,0.702354673,-0.702354673,-1
B517,B600,0.802198703,-0.802198703,-1
B517,B601,0.734801191,-0.734801191,-1
B517,B602,0.789578843,-0.789578843,-1
B517,B603,0.787686299,-0.787686299,-1
B517,B606,0.760985028,0.760985028,1
B517,B609,0.768656854,-0.768656854,-1
B517,B613,0.734720031,-0.734720031,-1
B517,B617,0.778898562,-0.778898562,-1
B517,B621,0.763168367,-0.763168367,-1
B517,B622,0.747351816,-0.747351816,-1
B517,B624,0.703393135,0.703393135,1
B517,B629,0.641823713,-0.641823713,-1
B517,B632,0.718123723,0.718123723,1
B517,B635,0.82600385,-0.82600385,-1
B517,B641,0.832085218,0.832085218,1
B517,B642,0.682660546,-0.682660546,-1
B517,B643,0.751356162,0.751356162,1
B517,B652,0.726058738,-0.726058738,-1
B517,B654,0.602144421,0.602144421,1
B517,B656,0.82284448,-0.82284448,-1
B517,B661,0.765481613,-0.765481613,-1
B517,B662,0.691731181,-0.691731181,-1
B517,B663,0.659819102,-0.659819102,-1
B517,F9,0.648539528,0.648539528,1
B517,F29,0.746941614,0.746941614,1
B517,F33,0.600414103,-0.600414103,-1
B517,F36,0.705738052,-0.705738052,-1
B517,F41,0.68286696,-0.68286696,-1
B517,F56,0.752345522,-0.752345522,-1
B517,F68,0.773387091,-0.773387091,-1
B517,F71,0.666330085,-0.666330085,-1
B517,F72,0.744706244,-0.744706244,-1
B517,F84,0.840933602,-0.840933602,-1
B517,F87,0.72995361,0.72995361,1
B517,F88,0.610581877,-0.610581877,-1
B517,F91,0.711299746,0.711299746,1
B517,F94,0.651630464,0.651630464,1
B517,F101,0.727675808,0.727675808,1
B517,F103,0.709792952,0.709792952,1
B517,F104,0.606021295,-0.606021295,-1
B517,F106,0.699583865,-0.699583865,-1
B517,F125,0.645978373,-0.645978373,-1
B517,F139,0.679126919,0.679126919,1
B517,F144,0.679032134,-0.679032134,-1
B517,F149,0.700893657,-0.700893657,-1
B517,F160,0.648497181,-0.648497181,-1
B517,F161,0.736004586,-0.736004586,-1
B517,F163,0.702272445,-0.702272445,-1
B517,F175,0.672252302,-0.672252302,-1
B517,F195,0.607132424,0.607132424,1
B517,F197,0.715312384,0.715312384,1
B517,F208,0.610828956,-0.610828956,-1
B517,F218,0.615884542,0.615884542,1
B517,F230,0.846916387,-0.846916387,-1
B517,F233,0.648037042,0.648037042,1
B517,F249,0.652502897,-0.652502897,-1
B517,F266,0.745779393,0.745779393,1
B517,F268,0.808255136,0.808255136,1
B517,F298,0.75930235,0.75930235,1
B517,F301,0.642994584,0.642994584,1
B517,F307,0.635341179,-0.635341179,-1
B517,F315,0.709218374,-0.709218374,-1
B517,F320,0.678755821,-0.678755821,-1
B517,F321,0.675203566,-0.675203566,-1
B517,F322,0.754858757,-0.754858757,-1
B517,F328,0.781816547,-0.781816547,-1
B517,F348,0.645863283,0.645863283,1
B517,F351,0.688276884,-0.688276884,-1
B517,F366,0.693094832,0.693094832,1
B517,F374,0.665394464,-0.665394464,-1
B517,F388,0.710522794,-0.710522794,-1
B517,F399,0.616097449,-0.616097449,-1
B517,F408,0.801431077,-0.801431077,-1
B517,F410,0.731649765,0.731649765,1
B517,F419,0.667300972,-0.667300972,-1
B517,F422,0.696157949,-0.696157949,-1
B517,F429,0.749148888,0.749148888,1
B517,F443,0.68691043,0.68691043,1
B517,F455,0.668156647,-0.668156647,-1
B517,A15,0.811835477,0.811835477,1
B517,A24,0.73915613,0.73915613,1
B517,A25,0.752796628,0.752796628,1
B517,A38,0.715156864,-0.715156864,-1
B517,P1,0.750578935,-0.750578935,-1
B517,P3,0.773398162,0.773398162,1
B517,P8,0.696981737,-0.696981737,-1
B517,P9,0.606643407,0.606643407,1
B517,P20,0.72905165,0.72905165,1
B517,P25,0.817930089,0.817930089,1
B517,P26,0.827601755,0.827601755,1
B517,P28,0.616270977,-0.616270977,-1
B517,P30,0.675572039,-0.675572039,-1
B517,P31,0.826255709,-0.826255709,-1
B517,P32,0.637307721,-0.637307721,-1
B517,P41,0.841846125,0.841846125,1
B517,P44,0.676976532,-0.676976532,-1
B517,P45,0.763275443,-0.763275443,-1
B517,P50,0.731316424,0.731316424,1
B517,P51,0.768939678,0.768939678,1
B517,P52,0.6768977,-0.6768977,-1
B517,P54,0.820579971,0.820579971,1
B517,P56,0.690560902,0.690560902,1
B517,P65,0.636653732,-0.636653732,-1
B517,P68,0.786264146,-0.786264146,-1
B517,P76,0.77387036,-0.77387036,-1
B517,P77,0.74770823,-0.74770823,-1
B517,P86,0.658274729,-0.658274729,-1
B517,P93,0.733575528,0.733575528,1
B517,P96,0.742077398,-0.742077398,-1
B517,P98,0.695905978,-0.695905978,-1
B517,P99,0.782298502,-0.782298502,-1
B517,P104,0.663551575,-0.663551575,-1
B517,P106,0.77277365,-0.77277365,-1
B517,P107,0.642456493,0.642456493,1
B517,P112,0.810112228,0.810112228,1
B517,P121,0.78730807,-0.78730807,-1
B517,P125,0.658594936,-0.658594936,-1
B517,P126,0.699801906,-0.699801906,-1
B517,P128,0.778351239,0.778351239,1
B517,P130,0.691969006,-0.691969006,-1
B517,P131,0.64792778,0.64792778,1
B517,P137,0.848855696,-0.848855696,-1
B517,P140,0.707923646,0.707923646,1
B517,P145,0.799019349,0.799019349,1
B517,P146,0.799740852,0.799740852,1
B517,P148,0.704973368,-0.704973368,-1
B517,P151,0.71385107,-0.71385107,-1
B517,P155,0.761068169,-0.761068169,-1
B517,P156,0.849080974,-0.849080974,-1
B517,P164,0.75311423,-0.75311423,-1
B517,P175,0.711982458,0.711982458,1
B517,P179,0.793812246,0.793812246,1
B517,P180,0.667473736,0.667473736,1
B517,P191,0.877050871,0.877050871,1
B517,BN6,0.670132199,-0.670132199,-1
B517,BN10,0.680160043,-0.680160043,-1
B517,OP8,0.710062997,-0.710062997,-1
B517,OP9,0.602294606,-0.602294606,-1
B517,OP10,0.685755458,-0.685755458,-1
B519,B520,0.751586891,0.751586891,1
B519,B523,0.89353579,0.89353579,1
B519,B532,0.730498236,0.730498236,1
B519,B539,0.69200395,-0.69200395,-1
B519,B541,0.752617035,0.752617035,1
B519,B543,0.76230661,0.76230661,1
B519,B549,0.874100331,0.874100331,1
B519,B552,0.808868963,0.808868963,1
B519,B553,0.796805713,0.796805713,1
B519,B554,0.875768014,-0.875768014,-1
B519,B558,0.774850929,0.774850929,1
B519,B560,0.847358207,0.847358207,1
B519,B563,0.820065201,0.820065201,1
B519,B564,0.82073509,0.82073509,1
B519,B573,0.74780197,-0.74780197,-1
B519,B575,0.865990291,0.865990291,1
B519,B581,0.845036212,0.845036212,1
B519,B587,0.655100705,0.655100705,1
B519,B588,0.793324918,-0.793324918,-1
B519,B590,0.717856734,0.717856734,1
B519,B592,0.82236337,0.82236337,1
B519,B596,0.637492898,-0.637492898,-1
B519,B598,0.820343198,0.820343198,1
B519,B600,0.861060883,0.861060883,1
B519,B601,0.72591198,0.72591198,1
B519,B602,0.805233804,0.805233804,1
B519,B603,0.748579645,0.748579645,1
B519,B606,0.801736904,-0.801736904,-1
B519,B609,0.745778694,0.745778694,1
B519,B613,0.810015754,0.810015754,1
B519,B617,0.938614814,0.938614814,1
B519,B621,0.780978013,0.780978013,1
B519,B622,0.872482429,0.872482429,1
B519,B624,0.730708429,-0.730708429,-1
B519,B629,0.712820759,0.712820759,1
B519,B632,0.797549223,-0.797549223,-1
B519,B635,0.868069895,0.868069895,1
B519,B641,0.759420914,-0.759420914,-1
B519,B642,0.890038013,0.890038013,1
B519,B643,0.612661376,-0.612661376,-1
B519,B652,0.835430167,0.835430167,1
B519,B656,0.793142988,0.793142988,1
B519,B661,0.797128954,0.797128954,1
B519,B662,0.750238183,0.750238183,1
B519,B663,0.6995177,0.6995177,1
B519,B667,0.662133664,0.662133664,1
B519,F9,0.757990403,-0.757990403,-1
B519,F29,0.889871461,-0.889871461,-1
B519,F33,0.618833403,0.618833403,1
B519,F34,0.631879889,-0.631879889,-1
B519,F36,0.820665694,0.820665694,1
B519,F41,0.79265547,0.79265547,1
B519,F56,0.747528161,0.747528161,1
B519,F68,0.742140923,0.742140923,1
B519,F71,0.758847865,0.758847865,1
B519,F84,0.844906934,0.844906934,1
B519,F87,0.867715828,-0.867715828,-1
B519,F91,0.777508737,-0.777508737,-1
B519,F94,0.689412247,-0.689412247,-1
B519,F96,0.695517086,0.695517086,1
B519,F101,0.812844725,-0.812844725,-1
B519,F106,0.813100804,0.813100804,1
B519,F125,0.704013703,0.704013703,1
B519,F139,0.859792884,-0.859792884,-1
B519,F141,0.657747781,-0.657747781,-1
B519,F143,0.62444573,0.62444573,1
B519,F144,0.633705142,0.633705142,1
B519,F149,0.872417307,0.872417307,1
B519,F160,0.774292012,0.774292012,1
B519,F161,0.742108017,0.742108017,1
B519,F163,0.662848138,0.662848138,1
B519,F175,0.702990181,0.702990181,1
B519,F183,0.610986605,0.610986605,1
B519,F197,0.810135243,-0.810135243,-1
B519,F218,0.826794368,-0.826794368,-1
B519,F230,0.852385919,0.852385919,1
B519,F236,0.619694129,0.619694129,1
B519,F249,0.684261248,0.684261248,1
B519,F266,0.820070012,-0.820070012,-1
B519,F268,0.827292249,-0.827292249,-1
B519,F298,0.834790629,-0.834790629,-1
B519,F301,0.85501542,-0.85501542,-1
B519,F307,0.612536303,0.612536303,1
B519,F315,0.784495637,0.784495637,1
B519,F320,0.611117614,0.611117614,1
B519,F321,0.706362917,0.706362917,1
B519,F322,0.660872629,0.660872629,1
B519,F328,0.750363454,0.750363454,1
B519,F348,0.625290039,-0.625290039,-1
B519,F351,0.860567334,0.860567334,1
B519,F366,0.860635101,-0.860635101,-1
B519,F374,0.776446642,0.776446642,1
B519,F382,0.659080534,0.659080534,1
B519,F388,0.773039729,0.773039729,1
B519,F399,0.635737696,0.635737696,1
B519,F408,0.777126783,0.777126783,1
B519,F410,0.819618431,-0.819618431,-1
B519,F419,0.786582063,0.786582063,1
B519,F422,0.743437806,0.743437806,1
B519,F429,0.854204365,-0.854204365,-1
B519,F437,0.639750309,-0.639750309,-1
B519,F443,0.780444691,-0.780444691,-1
B519,F455,0.708880809,0.708880809,1
B519,A1,0.643024232,0.643024232,1
B519,A15,0.686252978,-0.686252978,-1
B519,A24,0.721173903,-0.721173903,-1
B519,A25,0.660629226,-0.660629226,-1
B519,A38,0.77609794,0.77609794,1
B519,P1,0.631898427,0.631898427,1
B519,P3,0.735797618,-0.735797618,-1
B519,P7,0.733422653,0.733422653,1
B519,P15,0.613174457,-0.613174457,-1
B519,P20,0.767368045,-0.767368045,-1
B519,P21,0.629567765,0.629567765,1
B519,P25,0.815279958,-0.815279958,-1
B519,P26,0.829191428,-0.829191428,-1
B519,P28,0.631623629,0.631623629,1
B519,P30,0.604665768,0.604665768,1
B519,P31,0.805933403,0.805933403,1
B519,P32,0.762203601,0.762203601,1
B519,P41,0.754365608,-0.754365608,-1
B519,P44,0.712976926,0.712976926,1
B519,P45,0.732755647,0.732755647,1
B519,P50,0.717160065,-0.717160065,-1
B519,P51,0.66550774,-0.66550774,-1
B519,P52,0.794396828,0.794396828,1
B519,P54,0.816860834,-0.816860834,-1
B519,P56,0.758307408,-0.758307408,-1
B519,P60,0.663525034,-0.663525034,-1
B519,P62,0.637370151,0.637370151,1
B519,P65,0.627777467,0.627777467,1
B519,P68,0.90069276,0.90069276,1
B519,P76,0.767519778,0.767519778,1
B519,P77,0.854576001,0.854576001,1
B519,P86,0.703489493,0.703489493,1
B519,P93,0.84147732,-0.84147732,-1
B519,P96,0.902710776,0.902710776,1
B519,P98,0.648322524,0.648322524,1
B519,P99,0.732974342,0.732974342,1
B519,P104,0.848521682,0.848521682,1
B519,P106,0.798687503,0.798687503,1
B519,P112,0.7564393,-0.7564393,-1
B519,P121,0.847617528,0.847617528,1
B519,P125,0.730287589,0.730287589,1
B519,P126,0.747417477,0.747417477,1
B519,P128,0.734363442,-0.734363442,-1
B519,P130,0.702389934,0.702389934,1
B519,P131,0.639669715,-0.639669715,-1
B519,P137,0.811162413,0.811162413,1
B519,P144,0.643368639,-0.643368639,-1
B519,P145,0.765417572,-0.765417572,-1
B519,P146,0.639775544,-0.639775544,-1
B519,P148,0.617665358,0.617665358,1
B519,P155,0.758941616,0.758941616,1
B519,P156,0.770591282,0.770591282,1
B519,P160,0.686252978,-0.686252978,-1
B519,P162,0.679077675,-0.679077675,-1
B519,P164,0.808018613,0.808018613,1
B519,P175,0.75008706,-0.75008706,-1
B519,P179,0.838272141,-0.838272141,-1
B519,P180,0.619837983,-0.619837983,-1
B519,P191,0.788974324,-0.788974324,-1
B519,BN5,0.601197282,-0.601197282,-1
B519,BN6,0.77378658,0.77378658,1
B519,BN10,0.697088419,0.697088419,1
B519,OP8,0.833794828,0.833794828,1
B520,B523,0.757229662,0.757229662,1
B520,B532,0.77678091,0.77678091,1
B520,B539,0.793226179,-0.793226179,-1
B520,B541,0.850477488,0.850477488,1
B520,B543,0.855611923,0.855611923,1
B520,B549,0.853980522,0.853980522,1
B520,B552,0.843284,0.843284,1
B520,B553,0.837386313,0.837386313,1
B520,B554,0.859916067,-0.859916067,-1
B520,B558,0.883325507,0.883325507,1
B520,B560,0.743150207,0.743150207,1
B520,B563,0.917723407,0.917723407,1
B520,B564,0.799833681,0.799833681,1
B520,B573,0.831715038,-0.831715038,-1
B520,B575,0.842942346,0.842942346,1
B520,B581,0.852962113,0.852962113,1
B520,B587,0.884163549,0.884163549,1
B520,B588,0.785783136,-0.785783136,-1
B520,B590,0.846509896,0.846509896,1
B520,B592,0.829914301,0.829914301,1
B520,B596,0.692176406,-0.692176406,-1
B520,B598,0.655917333,0.655917333,1
B520,B600,0.786734043,0.786734043,1
B520,B601,0.814333177,0.814333177,1
B520,B602,0.799516419,0.799516419,1
B520,B603,0.931417122,0.931417122,1
B520,B606,0.819862887,-0.819862887,-1
B520,B609,0.86543069,0.86543069,1
B520,B617,0.762497104,0.762497104,1
B520,B621,0.927791848,0.927791848,1
B520,B622,0.896594609,0.896594609,1
B520,B624,0.787382114,-0.787382114,-1
B520,B629,0.850588927,0.850588927,1
B520,B632,0.757365985,-0.757365985,-1
B520,B635,0.813809998,0.813809998,1
B520,B637,0.726041631,0.726041631,1
B520,B641,0.831506099,-0.831506099,-1
B520,B642,0.603631977,0.603631977,1
B520,B643,0.859990834,-0.859990834,-1
B520,B652,0.782031272,0.782031272,1
B520,B654,0.639647236,-0.639647236,-1
B520,B656,0.870954372,0.870954372,1
B520,B661,0.868710996,0.868710996,1
B520,B662,0.823252432,0.823252432,1
B520,B663,0.821039958,0.821039958,1
B520,B667,0.72907022,0.72907022,1
B520,F6,0.64187866,0.64187866,1
B520,F9,0.754091648,-0.754091648,-1
B520,F29,0.793980726,-0.793980726,-1
B520,F33,0.619353432,0.619353432,1
B520,F36,0.785660906,0.785660906,1
B520,F41,0.783086931,0.783086931,1
B520,F56,0.767352556,0.767352556,1
B520,F68,0.83440127,0.83440127,1
B520,F71,0.636468611,0.636468611,1
B520,F72,0.820511381,0.820511381,1
B520,F84,0.736963184,0.736963184,1
B520,F87,0.790303249,-0.790303249,-1
B520,F88,0.691192716,0.691192716,1
B520,F91,0.849050638,-0.849050638,-1
B520,F94,0.707731507,-0.707731507,-1
B520,F101,0.785319128,-0.785319128,-1
B520,F103,0.837358036,-0.837358036,-1
B520,F104,0.754049836,0.754049836,1
B520,F106,0.745516361,0.745516361,1
B520,F111,0.629861354,0.629861354,1
B520,F125,0.807857051,0.807857051,1
B520,F139,0.654603653,-0.654603653,-1
B520,F144,0.724566837,0.724566837,1
B520,F149,0.715498125,0.715498125,1
B520,F159,0.644743932,0.644743932,1
B520,F160,0.757256793,0.757256793,1
B520,F161,0.749215132,0.749215132,1
B520,F163,0.68738287,0.68738287,1
B520,F175,0.703139622,0.703139622,1
B520,F195,0.606309143,-0.606309143,-1
B520,F197,0.789038816,-0.789038816,-1
B520,F208,0.698011501,0.698011501,1
B520,F218,0.655521045,-0.655521045,-1
B520,F230,0.860482707,0.860482707,1
B520,F249,0.80767565,0.80767565,1
B520,F266,0.807172295,-0.807172295,-1
B520,F268,0.748238906,-0.748238906,-1
B520,F270,0.605455253,0.605455253,1
B520,F298,0.820012881,-0.820012881,-1
B520,F301,0.607001467,-0.607001467,-1
B520,F307,0.682204932,0.682204932,1
B520,F315,0.816580228,0.816580228,1
B520,F320,0.755163933,0.755163933,1
B520,F321,0.740558694,0.740558694,1
B520,F322,0.791128217,0.791128217,1
B520,F328,0.808391384,0.808391384,1
B520,F334,0.638618375,0.638618375,1
B520,F348,0.636794289,-0.636794289,-1
B520,F351,0.771126337,0.771126337,1
B520,F366,0.778916074,-0.778916074,-1
B520,F374,0.750436012,0.750436012,1
B520,F382,0.680300572,0.680300572,1
B520,F388,0.759607202,0.759607202,1
B520,F399,0.730147583,0.730147583,1
B520,F408,0.783468535,0.783468535,1
B520,F410,0.82344593,-0.82344593,-1
B520,F419,0.609296515,0.609296515,1
B520,F422,0.771759732,0.771759732,1
B520,F429,0.72146258,-0.72146258,-1
B520,F443,0.785660943,-0.785660943,-1
B520,F455,0.749306368,0.749306368,1
B520,F459,0.631321875,0.631321875,1
B520,A1,0.611184472,0.611184472,1
B520,A15,0.747029875,-0.747029875,-1
B520,A24,0.779507116,-0.779507116,-1
B520,A25,0.755050047,-0.755050047,-1
B520,A38,0.734943518,0.734943518,1
B520,P1,0.774328488,0.774328488,1
B520,P3,0.84525784,-0.84525784,-1
B520,P7,0.683223706,0.683223706,1
B520,P8,0.616342632,0.616342632,1
B520,P9,0.732193736,-0.732193736,-1
B520,P20,0.778905066,-0.778905066,-1
B520,P21,0.704863011,0.704863011,1
B520,P25,0.751772973,-0.751772973,-1
B520,P26,0.70361832,-0.70361832,-1
B520,P31,0.828819901,0.828819901,1
B520,P32,0.80084183,0.80084183,1
B520,P41,0.740363877,-0.740363877,-1
B520,P44,0.824873999,0.824873999,1
B520,P45,0.82512634,0.82512634,1
B520,P50,0.759840139,-0.759840139,-1
B520,P51,0.637404232,-0.637404232,-1
B520,P54,0.710382442,-0.710382442,-1
B520,P56,0.825446047,-0.825446047,-1
B520,P60,0.618619851,-0.618619851,-1
B520,P62,0.720694965,0.720694965,1
B520,P65,0.771329453,0.771329453,1
B520,P68,0.862846591,0.862846591,1
B520,P76,0.77678091,0.77678091,1
B520,P77,0.805952714,0.805952714,1
B520,P86,0.778514047,0.778514047,1
B520,P93,0.790605663,-0.790605663,-1
B520,P96,0.81371098,0.81371098,1
B520,P104,0.77922047,0.77922047,1
B520,P106,0.880938873,0.880938873,1
B520,P112,0.868183863,-0.868183863,-1
B520,P121,0.79938226,0.79938226,1
B520,P125,0.722843671,0.722843671,1
B520,P126,0.826658238,0.826658238,1
B520,P128,0.736121043,-0.736121043,-1
B520,P130,0.777027377,0.777027377,1
B520,P131,0.601005664,-0.601005664,-1
B520,P137,0.872731819,0.872731819,1
B520,P140,0.629737387,-0.629737387,-1
B520,P144,0.61234399,-0.61234399,-1
B520,P145,0.838356881,-0.838356881,-1
B520,P146,0.710535029,-0.710535029,-1
B520,P151,0.708474789,0.708474789,1
B520,P155,0.718673421,0.718673421,1
B520,P156,0.930479449,0.930479449,1
B520,P162,0.616040811,-0.616040811,-1
B520,P164,0.903187683,0.903187683,1
B520,P175,0.759000951,-0.759000951,-1
B520,P179,0.712165129,-0.712165129,-1
B520,P180,0.696349574,-0.696349574,-1
B520,P191,0.719299171,-0.719299171,-1
B520,BN2,0.685067397,-0.685067397,-1
B520,BN5,0.603174865,-0.603174865,-1
B520,BN6,0.737236125,0.737236125,1
B520,BN10,0.857333014,0.857333014,1
B520,OP8,0.639058475,0.639058475,1
B520,OP10,0.880498346,0.880498346,1
B523,B532,0.696186947,0.696186947,1
B523,B539,0.641482126,-0.641482126,-1
B523,B541,0.757322201,0.757322201,1
B523,B543,0.743399939,0.743399939,1
B523,B546,0.623509622,0.623509622,1
B523,B549,0.871692747,0.871692747,1
B523,B552,0.81964439,0.81964439,1
B523,B553,0.715428896,0.715428896,1
B523,B554,0.847286285,-0.847286285,-1
B523,B558,0.754283377,0.754283377,1
B523,B560,0.914656537,0.914656537,1
B523,B563,0.814248125,0.814248125,1
B523,B564,0.835972917,0.835972917,1
B523,B573,0.675387489,-0.675387489,-1
B523,B575,0.770580138,0.770580138,1
B523,B581,0.821655933,0.821655933,1
B523,B587,0.707140171,0.707140171,1
B523,B588,0.762160366,-0.762160366,-1
B523,B590,0.651059662,0.651059662,1
B523,B592,0.707186903,0.707186903,1
B523,B598,0.782498355,0.782498355,1
B523,B600,0.793387389,0.793387389,1
B523,B601,0.791435082,0.791435082,1
B523,B602,0.740046059,0.740046059,1
B523,B603,0.812865309,0.812865309,1
B523,B606,0.749061255,-0.749061255,-1
B523,B609,0.782665791,0.782665791,1
B523,B613,0.732190242,0.732190242,1
B523,B617,0.818737191,0.818737191,1
B523,B621,0.748665111,0.748665111,1
B523,B622,0.8199699,0.8199699,1
B523,B624,0.68053615,-0.68053615,-1
B523,B629,0.739011945,0.739011945,1
B523,B632,0.719763477,-0.719763477,-1
B523,B635,0.825198912,0.825198912,1
B523,B641,0.757144607,-0.757144607,-1
